work_id,houses,state,district,constituency,mp,elected_nominated,mp_type,resolved_constituency,constituency_resolution_source,constituency_resolution_confidence,constituency_candidates
WS/MP1/2025-2026/188649,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/188650,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/188651,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/190325,"LS,RS",Bihar,PURBI CHAMPARAN,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,PURVI CHAMPARAN | SHEOHAR
WS/MP1/2025-2026/190326,"LS,RS",Bihar,PURBI CHAMPARAN,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PURVI CHAMPARAN,WORK_DESCRIPTION_PC_MATCH,MEDIUM,PURVI CHAMPARAN | SHEOHAR
WS/MP1/2025-2026/190327,"LS,RS",Bihar,PURBI CHAMPARAN,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,PURVI CHAMPARAN | SHEOHAR
WS/MP1/2025-2026/191959,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/191960,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/191961,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/191962,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/191993,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/191994,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/191995,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/192312,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192313,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192314,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192315,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192316,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192317,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192318,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192319,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192325,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192326,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192327,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192328,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192329,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192330,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192331,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192332,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192333,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/192334,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/194808,"LS,RS",Bihar,PURBI CHAMPARAN,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,PURVI CHAMPARAN | SHEOHAR
WS/MP1/2025-2026/195853,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/195854,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/195855,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196235,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196255,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196256,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196257,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196258,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196259,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196545,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196546,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196547,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196548,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196549,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196554,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196555,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196556,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196557,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196558,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196559,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196560,"LS,RS",Bihar,PATNA,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/196983,"LS,RS",Bihar,SAMASTIPUR,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,SAMASTIPUR(SC),WORK_DESCRIPTION_PC_MATCH,MEDIUM,SAMASTIPUR(SC) | UJJARPUR
WS/MP1/2025-2026/204052,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204053,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204054,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204055,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204056,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204282,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204291,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204292,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204293,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204294,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204295,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204296,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204297,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/204298,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/206492,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/206493,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/206494,"LS,RS",Bihar,MADHUBANI,Sitting Rajya Sabha,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2025-2026/224451,"LS,RS",Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Unknown,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/224452,"LS,RS",Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Unknown,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/230398,"LS,RS",Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Unknown,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272215,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272216,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272217,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272218,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272219,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272220,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272221,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272222,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272223,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272224,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2025-2026/272225,RS,Bihar,PATNA,,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,Rajya Sabha,PATNA SAHIB,DISTRICT_UNIQUE_PC,MEDIUM,PATNA SAHIB
WS/MP1/2026-2027/271787,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271788,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271789,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271790,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271791,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271792,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271793,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271794,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271795,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271796,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271797,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271798,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271799,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271800,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271801,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271802,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
WS/MP1/2026-2027/271803,RS,Bihar,MADHUBANI,,Shri Shambhu Sharan Patel (2022-28) (NaN-NaN),Elected MP,Rajya Sabha,MADHUBANI,WORK_DESCRIPTION_PC_MATCH,MEDIUM,JHANJHARPUR | MADHUBANI
