work_id,dataset_count,datasets
WS/MP719/2025-2026/187168,1,LS_completed
WS/MP380/2025-2026/193124,1,LS_completed
WS/MP18388/2025-2026/192423,1,LS_completed
WS/MP380/2025-2026/193122,1,LS_completed
WS/MP380/2025-2026/193120,1,LS_completed
WS/MP18089/2025-2026/175137,1,LS_completed
WS/MP18089/2025-2026/196843,1,LS_completed
WS/MP18089/2025-2026/196848,1,LS_completed
WS/MP429/2025-2026/208960,2,LS_completed|LS_expenditure
WS/MP18089/2025-2026/196846,1,LS_completed
WS/MP429/2025-2026/208957,2,LS_completed|LS_expenditure
WS/MP18155/2024-2025/141704,2,LS_completed|RS_sanctioned
WS/MP429/2025-2026/208963,2,LS_completed|LS_expenditure
WS/MP429/2025-2026/208959,2,LS_completed|LS_expenditure
WS/MP18083/2025-2026/211343,1,LS_completed
WS/MP18182/2025-2026/195611,1,LS_completed
WS/MP18182/2025-2026/195610,1,LS_completed
WS/MP852/2024-2025/152848,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152853,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152852,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152851,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152850,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152855,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152857,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152856,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152858,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152859,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152861,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152862,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152863,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152864,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152860,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152869,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152868,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152867,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152866,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152865,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152875,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152874,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152873,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152872,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152871,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152870,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152878,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152877,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152876,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/152900,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/153228,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/153231,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/153232,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/153233,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/153235,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/153234,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/156827,2,LS_completed|RS_sanctioned
WS/MP18162/2025-2026/183882,1,LS_completed
WS/MP370/2025-2026/184903,1,LS_completed
WS/MP716/2025-2026/188921,1,LS_completed
WS/MP18152/2025-2026/157880,2,LS_completed|RS_sanctioned
WS/MP18054/2024-2025/163781,2,LS_completed|RS_sanctioned
WS/MP582/2024-2025/147353,2,LS_completed|RS_sanctioned
WS/MP18328/2025-2026/191194,1,LS_completed
WS/MP18153/2025-2026/208394,1,LS_completed
WS/MP18064/2025-2026/167845,1,LS_completed
WS/MP600/2024-2025/159748,2,LS_completed|RS_sanctioned
WS/MP692/2025-2026/164328,2,LS_completed|RS_sanctioned
WS/MP642/2025-2026/195696,1,LS_completed
WS/MP642/2025-2026/195698,1,LS_completed
WS/MP642/2025-2026/195699,1,LS_completed
WS/MP642/2025-2026/195690,1,LS_completed
WS/MP18052/2025-2026/173993,1,LS_completed
WS/MP642/2025-2026/195701,1,LS_completed
WS/MP372/2025-2026/185503,1,LS_completed
WS/MP18114/2025-2026/157656,2,LS_completed|RS_sanctioned
WS/MP642/2025-2026/195700,1,LS_completed
WS/MP372/2025-2026/185504,1,LS_completed
WS/MP372/2025-2026/185505,1,LS_completed
WS/MP18052/2025-2026/179144,1,LS_completed
WS/MP642/2025-2026/195703,1,LS_completed
WS/MP18112/2025-2026/166840,1,LS_completed
WS/MP642/2025-2026/195702,1,LS_completed
WS/MP18112/2025-2026/166839,1,LS_completed
WS/MP654/2025-2026/198006,1,LS_completed
WS/MP18359/2025-2026/194394,1,LS_completed
WS/MP005/2025-2026/183588,1,LS_completed
WS/MP18359/2025-2026/194393,1,LS_completed
WS/MP18359/2025-2026/187990,1,LS_completed
WS/MP18359/2025-2026/187989,1,LS_completed
WS/MP18359/2025-2026/184202,1,LS_completed
WS/MP18359/2025-2026/184201,1,LS_completed
WS/MP642/2025-2026/196569,1,LS_completed
WS/MP600/2024-2025/148264,2,LS_completed|RS_sanctioned
WS/MP18102/2025-2026/186522,1,LS_completed
WS/MP005/2025-2026/174784,1,LS_completed
WS/MP18058/2024-2025/156609,2,LS_completed|RS_sanctioned
WS/MP18326/2024-2025/160455,2,LS_completed|RS_sanctioned
WS/MP18058/2024-2025/156614,2,LS_completed|RS_sanctioned
WS/MP728/2025-2026/192113,1,LS_completed
WS/MP18112/2025-2026/166838,1,LS_completed
WS/MP18112/2025-2026/166836,1,LS_completed
WS/MP370/2024-2025/145534,2,LS_completed|RS_sanctioned
WS/MP18165/2025-2026/195235,1,LS_completed
WS/MP18335/2025-2026/210197,1,LS_completed
WS/MP18335/2025-2026/210207,1,LS_completed
WS/MP429/2025-2026/208967,1,LS_completed
WS/MP574/2025-2026/188453,1,LS_completed
WS/MP574/2025-2026/188457,1,LS_completed
WS/MP852/2024-2025/154282,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154281,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154280,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154279,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154288,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154287,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154286,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154285,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154284,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154283,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154290,2,LS_completed|RS_sanctioned
WS/MP852/2024-2025/154289,2,LS_completed|RS_sanctioned
WS/MP329/2025-2026/199556,1,LS_completed
WS/MP18354/2024-2025/177630,1,LS_completed
WS/MP18113/2025-2026/176732,1,LS_completed
WS/MP18062/2025-2026/191298,1,LS_completed
WS/MP18062/2025-2026/188080,1,LS_completed
WS/MP18169/2025-2026/185555,1,LS_completed
WS/MP337/2025-2026/160160,2,LS_completed|RS_sanctioned
WS/MP18222/2024-2025/165194,1,LS_completed
WS/MP18162/2024-2025/147231,2,LS_completed|RS_sanctioned
WS/MP18062/2025-2026/188086,1,LS_completed
WS/MP508/2025-2026/165177,1,LS_completed
WS/MP787/2024-2025/157731,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157732,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157742,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157745,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157735,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157719,2,LS_completed|RS_sanctioned
WS/MP18062/2025-2026/191300,1,LS_completed
WS/MP787/2024-2025/157710,2,LS_completed|RS_sanctioned
WS/MP18062/2025-2026/168144,1,LS_completed
WS/MP787/2024-2025/157711,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157741,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157740,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157736,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157728,2,LS_completed|RS_sanctioned
WS/MP18199/2025-2026/146800,2,LS_completed|RS_sanctioned
WS/MP787/2024-2025/157727,2,LS_completed|RS_sanctioned
WS/MP18062/2025-2026/188082,1,LS_completed
WS/MP787/2024-2025/157730,2,LS_completed|RS_sanctioned
WS/MP18251/2025-2026/156600,2,LS_completed|RS_sanctioned
WS/MP18152/2024-2025/176290,1,LS_completed
WS/MP18169/2025-2026/185552,1,LS_completed
WS/MP18152/2024-2025/176312,1,LS_completed
WS/MP18062/2024-2025/162872,2,LS_completed|RS_sanctioned
WS/MP18062/2024-2025/162875,2,LS_completed|RS_sanctioned
WS/MP18062/2024-2025/162874,2,LS_completed|RS_sanctioned
WS/MP18062/2024-2025/162877,2,LS_completed|RS_sanctioned
WS/MP18062/2025-2026/188084,1,LS_completed
WS/MP18062/2025-2026/191282,1,LS_completed
WS/MP18062/2025-2026/191292,1,LS_completed
WS/MP18062/2025-2026/191295,1,LS_completed
WS/MP18062/2025-2026/191302,1,LS_completed
WS/MP18062/2025-2026/191301,1,LS_completed
WS/MP18062/2025-2026/162873,2,LS_completed|RS_sanctioned
WS/MP18100/2024-2025/179858,1,LS_completed
WS/MP18062/2024-2025/168145,1,LS_completed
WS/MP18062/2024-2025/162878,2,LS_completed|RS_sanctioned
WS/MP508/2025-2026/196042,1,LS_completed
WS/MP18158/2025-2026/194595,1,LS_completed
WS/MP18213/2025-2026/188855,1,LS_completed
WS/MP18213/2025-2026/194293,1,LS_completed
WS/MP18213/2025-2026/194262,1,LS_completed
WS/MP18213/2025-2026/188856,1,LS_completed
WS/MP18213/2025-2026/194214,1,LS_completed
WS/MP18190/2025-2026/169241,1,LS_completed
WS/MP18213/2025-2026/188857,1,LS_completed
WS/MP18325/2024-2025/166321,1,LS_completed
WS/MP18213/2025-2026/188901,1,LS_completed
WS/MP18213/2025-2026/194206,1,LS_completed
WS/MP18213/2025-2026/194194,1,LS_completed
WS/MP18213/2025-2026/188902,1,LS_completed
WS/MP18089/2025-2026/181680,1,LS_completed
WS/MP18213/2025-2026/188904,1,LS_completed
WS/MP18213/2025-2026/193955,1,LS_completed
WS/MP18089/2025-2026/185497,1,LS_completed
WS/MP18213/2025-2026/188912,1,LS_completed
WS/MP18213/2025-2026/190735,1,LS_completed
WS/MP18213/2025-2026/188914,1,LS_completed
WS/MP18213/2025-2026/190540,1,LS_completed
WS/MP18213/2025-2026/188917,1,LS_completed
WS/MP18213/2025-2026/190536,1,LS_completed
WS/MP18213/2025-2026/188918,1,LS_completed
WS/MP18213/2025-2026/190535,1,LS_completed
WS/MP18213/2025-2026/188919,1,LS_completed
WS/MP18213/2025-2026/188920,1,LS_completed
WS/MP18213/2025-2026/190533,1,LS_completed
WS/MP18213/2025-2026/188936,1,LS_completed
WS/MP18213/2025-2026/190532,1,LS_completed
WS/MP18213/2025-2026/190531,1,LS_completed
WS/MP18213/2025-2026/190529,1,LS_completed
WS/MP457/2025-2026/201165,1,LS_completed
WS/MP18213/2025-2026/190527,1,LS_completed
WS/MP18213/2025-2026/188937,1,LS_completed
WS/MP18213/2025-2026/189501,1,LS_completed
WS/MP18213/2025-2026/189157,1,LS_completed
WS/MP18213/2025-2026/189356,1,LS_completed
WS/MP18213/2025-2026/188938,1,LS_completed
WS/MP18213/2025-2026/189355,1,LS_completed
WS/MP18213/2025-2026/188939,1,LS_completed
WS/MP18213/2025-2026/190525,1,LS_completed
WS/MP18213/2025-2026/189354,1,LS_completed
WS/MP18213/2025-2026/188940,1,LS_completed
WS/MP18213/2025-2026/189353,1,LS_completed
WS/MP18213/2025-2026/188941,1,LS_completed
WS/MP18213/2025-2026/189352,1,LS_completed
WS/MP18213/2025-2026/188942,1,LS_completed
WS/MP18213/2025-2026/189284,1,LS_completed
WS/MP18213/2025-2026/189169,1,LS_completed
WS/MP18213/2025-2026/189205,1,LS_completed
WS/MP18213/2025-2026/189183,1,LS_completed
WS/MP18213/2025-2026/189204,1,LS_completed
WS/MP18213/2025-2026/189187,1,LS_completed
WS/MP18213/2025-2026/189192,1,LS_completed
WS/MP18213/2025-2026/189191,1,LS_completed
WS/MP18009/2024-2025/163080,2,LS_completed|RS_sanctioned
WS/MP508/2025-2026/164188,2,LS_completed|RS_sanctioned
WS/MP819/2025-2026/207168,1,LS_completed
WS/MP819/2025-2026/207166,1,LS_completed
WS/MP819/2025-2026/207162,1,LS_completed
WS/MP508/2025-2026/197300,1,LS_completed
WS/MP18215/2024-2025/143195,2,LS_completed|RS_sanctioned
WS/MP18153/2024-2025/183110,1,LS_completed
WS/MP18153/2024-2025/183111,1,LS_completed
WS/MP18153/2024-2025/183112,1,LS_completed
WS/MP18153/2024-2025/183113,1,LS_completed
WS/MP18153/2024-2025/183108,1,LS_completed
WS/MP18153/2024-2025/183064,1,LS_completed
WS/MP18009/2024-2025/163081,2,LS_completed|RS_sanctioned
WS/MP18153/2024-2025/183062,1,LS_completed
WS/MP18153/2024-2025/183061,1,LS_completed
WS/MP18153/2024-2025/183060,1,LS_completed
WS/MP18153/2024-2025/183051,1,LS_completed
WS/MP18153/2024-2025/183050,1,LS_completed
WS/MP18009/2024-2025/163082,2,LS_completed|RS_sanctioned
WS/MP18153/2024-2025/183049,1,LS_completed
WS/MP18153/2024-2025/183048,1,LS_completed
WS/MP18153/2024-2025/183047,1,LS_completed
WS/MP18153/2024-2025/183046,1,LS_completed
WS/MP18153/2024-2025/183045,1,LS_completed
WS/MP18153/2024-2025/183044,1,LS_completed
WS/MP18153/2024-2025/183042,1,LS_completed
WS/MP761/2025-2026/192179,1,LS_completed
WS/MP18325/2024-2025/162512,2,LS_completed|RS_sanctioned
WS/MP18153/2024-2025/183041,1,LS_completed
WS/MP618/2024-2025/156403,2,LS_completed|RS_sanctioned
WS/MP18153/2024-2025/183107,1,LS_completed
WS/MP18153/2025-2026/190225,1,LS_completed
WS/MP18153/2025-2026/190228,1,LS_completed
WS/MP18153/2025-2026/190229,1,LS_completed
WS/MP18153/2025-2026/190226,1,LS_completed
WS/MP574/2025-2026/182787,1,LS_completed
WS/MP18153/2025-2026/190224,1,LS_completed
WS/MP18101/2025-2026/185865,1,LS_completed
WS/MP18153/2025-2026/191131,1,LS_completed
WS/MP393/2025-2026/167521,1,LS_completed
WS/MP18137/2025-2026/158678,2,LS_completed|RS_sanctioned
WS/MP508/2025-2026/164159,2,LS_completed|RS_sanctioned
WS/MP18076/2025-2026/169756,1,LS_completed
WS/MP18054/2025-2026/178189,1,LS_completed
WS/MP18054/2025-2026/178418,1,LS_completed
WS/MP18391/2025-2026/193463,1,LS_completed
WS/MP743/2025-2026/152622,2,LS_completed|RS_sanctioned
WS/MP18200/2025-2026/160332,2,LS_completed|RS_sanctioned
WS/MP18200/2025-2026/179437,1,LS_completed
WS/MP18200/2025-2026/179438,1,LS_completed
WS/MP18029/2025-2026/195287,1,LS_completed
WS/MP432/2025-2026/206058,1,LS_completed
WS/MP18311/2024-2025/164316,2,LS_completed|RS_sanctioned
WS/MP508/2025-2026/166149,1,LS_completed
WS/MP353/2024-2025/144152,2,LS_completed|RS_sanctioned
WS/MP457/2025-2026/167010,1,LS_completed
WS/MP18153/2025-2026/190227,1,LS_completed
WS/MP18153/2025-2026/190213,1,LS_completed
WS/MP18153/2025-2026/190216,1,LS_completed
WS/MP18153/2025-2026/190217,1,LS_completed
WS/MP18153/2025-2026/190214,1,LS_completed
